"transaction_id","lead_id","agent_id","property_id","sale_date","sale_price","payment_method","commission_amount","commission_rate","original_property_price","governorate_code"
TRANS015913,LEAD104592,AGT047_ZA,PROP008820,2025-06-14,3176181.00,Bank Transfer,114342.5200,0.0360,2534794.0000,Zagazig
TRANS015914,LEAD104601,AGT043_TA,PROP012551,2025-01-13,5506520.00,Cash,192728.2000,0.0350,4526356.0000,Tanta
TRANS015915,LEAD104603,AGT026_MN,PROP000468,2024-09-22,3108480.00,Installment,102579.8400,0.0330,2421364.0000,Al Minya
TRANS015916,LEAD104607,AGT047_ZA,PROP017785,2025-01-23,16743658.00,Bank Transfer,602771.6900,0.0360,12364467.0000,Zagazig
TRANS015917,LEAD104612,AGT041_TA,PROP023725,2025-03-02,819103.00,Cash,28668.6100,0.0350,680718.0000,Tanta
TRANS015918,LEAD104628,AGT029_SO,PROP002142,2025-04-06,17354794.00,Cash,590063.0000,0.0340,12552842.0000,Sohag
TRANS015919,LEAD104640,AGT012_AL,PROP021006,2024-09-06,4204525.00,Cash,159771.9500,0.0380,2926637.0000,Alexandria
TRANS015920,LEAD104641,AGT024_AW,PROP001225,2024-10-18,4764803.00,Installment,171532.9100,0.0360,3458586.0000,Aswan
TRANS015921,LEAD104655,AGT075_NO,PROP019914,2025-05-27,12423004.00,Installment,546612.1800,0.0440,8900320.0000,North Coast
TRANS015922,LEAD104660,AGT070_SZ,PROP013865,2024-09-23,15460721.00,Cash,711193.1700,0.0460,10822851.0000,Sheikh Zayed
TRANS015923,LEAD104664,AGT035_QE,PROP005812,2025-06-12,3243089.00,Cash,103778.8500,0.0320,2413832.0000,Qena
TRANS015924,LEAD104667,AGT081_SH,PROP016994,2025-06-27,11138379.00,Bank Transfer,523503.8100,0.0470,7518142.0000,Sharm El Sheikh
TRANS015925,LEAD104672,AGT004_CA,PROP018695,2024-12-19,5848240.00,Cash,263170.8000,0.0450,4770207.0000,Cairo
TRANS015926,LEAD104675,AGT026_MN,PROP014353,2025-04-30,3806214.00,Installment,125605.0600,0.0330,2953510.0000,Al Minya
TRANS015927,LEAD104683,AGT064_SU,PROP008453,2025-03-28,3744372.00,Installment,149774.8800,0.0400,2916601.0000,Suez
TRANS015928,LEAD104695,AGT008_GZ,PROP018369,2025-06-09,2617849.00,Installment,109949.6600,0.0420,1957956.0000,Giza
TRANS015929,LEAD104705,AGT070_SZ,PROP003625,2025-02-24,28185480.00,Bank Transfer,1296532.0800,0.0460,18846680.0000,Sheikh Zayed
TRANS015930,LEAD104706,AGT017_LU,PROP019428,2024-12-04,2212552.00,Installment,88502.0800,0.0400,1889871.0000,Luxor
TRANS015931,LEAD104732,AGT016_AS,PROP015763,2025-02-28,14759760.00,Installment,516591.6000,0.0350,12077670.0000,Asyut
TRANS015932,LEAD104751,AGT024_AW,PROP020836,2025-02-19,8420726.00,Bank Transfer,303146.1400,0.0360,6677151.0000,Aswan
TRANS015933,LEAD104753,AGT045_ZA,PROP022478,2025-01-28,4956660.00,Bank Transfer,178439.7600,0.0360,3675662.0000,Zagazig
TRANS015934,LEAD104755,AGT002_CA,PROP012215,2024-12-02,3209137.00,Bank Transfer,144411.1600,0.0450,2686617.0000,Cairo
TRANS015935,LEAD104759,AGT011_AL,PROP013769,2025-03-14,4239557.00,Cash,161103.1700,0.0380,3418280.0000,Alexandria
TRANS015936,LEAD104762,AGT041_TA,PROP018535,2024-10-09,2852919.00,Installment,99852.1600,0.0350,2118061.0000,Tanta
TRANS015937,LEAD104768,AGT020_LU,PROP013827,2024-10-09,4345149.00,Bank Transfer,173805.9600,0.0400,3283310.0000,Luxor
TRANS015938,LEAD104772,AGT056_IS,PROP002229,2025-05-29,4230548.00,Bank Transfer,173452.4700,0.0410,3171387.0000,Ismailia
TRANS015939,LEAD104773,AGT083_SH,PROP020377,2025-06-07,5484199.00,Installment,257757.3500,0.0470,4175068.0000,Sharm El Sheikh
TRANS015940,LEAD104774,AGT002_CA,PROP011067,2025-06-25,9449820.00,Installment,425241.9000,0.0450,6269393.0000,Cairo
TRANS015941,LEAD104775,AGT033_QE,PROP008389,2024-11-13,3140975.00,Bank Transfer,100511.2000,0.0320,2239073.0000,Qena
TRANS015942,LEAD104789,AGT013_AS,PROP015792,2025-05-25,4952555.00,Installment,173339.4200,0.0350,3564071.0000,Asyut
TRANS015943,LEAD104794,AGT057_PS,PROP001354,2025-04-21,2911117.00,Cash,125178.0300,0.0430,2172619.0000,Port Said
TRANS015944,LEAD104810,AGT064_SU,PROP010164,2025-01-19,4771335.00,Installment,190853.4000,0.0400,3558393.0000,Suez
TRANS015945,LEAD104834,AGT007_GZ,PROP007171,2025-06-01,5380643.00,Cash,225987.0100,0.0420,4271607.0000,Giza
TRANS015946,LEAD104836,AGT037_MA,PROP001928,2025-06-30,4947974.00,Cash,183075.0400,0.0370,3952608.0000,Mansoura
TRANS015947,LEAD104845,AGT017_LU,PROP023848,2025-02-10,5019632.00,Cash,200785.2800,0.0400,3780832.0000,Luxor
TRANS015948,LEAD104853,AGT036_QE,PROP014655,2025-05-11,5979883.00,Bank Transfer,191356.2600,0.0320,4159680.0000,Qena
TRANS015949,LEAD104856,AGT035_QE,PROP001575,2025-05-15,4746515.00,Cash,151888.4800,0.0320,3988806.0000,Qena
TRANS015950,LEAD104862,AGT043_TA,PROP018147,2024-08-10,2323595.00,Bank Transfer,81325.8300,0.0350,1848127.0000,Tanta
TRANS015951,LEAD104885,AGT064_SU,PROP024437,2025-06-30,4342077.00,Bank Transfer,173683.0800,0.0400,3406217.0000,Suez
TRANS015952,LEAD104894,AGT040_MA,PROP000429,2024-10-18,2576012.00,Cash,95312.4400,0.0370,1953409.0000,Mansoura
TRANS015953,LEAD104896,AGT001_CA,PROP016864,2025-06-24,4367492.00,Installment,196537.1400,0.0450,3318173.0000,Cairo
TRANS015954,LEAD104897,AGT061_SU,PROP010165,2025-06-29,1008809.00,Bank Transfer,40352.3600,0.0400,749633.0000,Suez
TRANS015955,LEAD104903,AGT076_NO,PROP023055,2025-06-24,14219942.00,Cash,625677.4500,0.0440,10483079.0000,North Coast
TRANS015956,LEAD104907,AGT031_SO,PROP010635,2025-06-30,14947667.00,Cash,508220.6800,0.0340,11677969.0000,Sohag
TRANS015957,LEAD104913,AGT065_NC,PROP000280,2024-07-26,9513888.00,Cash,456666.6200,0.0480,7021175.0000,New Administrative Capital
TRANS015958,LEAD104917,AGT037_MA,PROP003318,2025-06-27,1769675.00,Cash,65477.9800,0.0370,1262128.0000,Mansoura
TRANS015959,LEAD104918,AGT029_SO,PROP024886,2025-01-25,3232692.00,Cash,109911.5300,0.0340,2560794.0000,Sohag
TRANS015960,LEAD104940,AGT005_GZ,PROP001877,2024-08-07,10785418.00,Installment,452987.5600,0.0420,7783694.0000,Giza
TRANS015961,LEAD104942,AGT006_GZ,PROP006844,2024-11-22,28836395.00,Installment,1211128.5900,0.0420,22521525.0000,Giza
TRANS015962,LEAD104944,AGT022_AW,PROP011589,2025-05-19,1986632.00,Cash,71518.7500,0.0360,1473381.0000,Aswan
TRANS015963,LEAD104952,AGT004_CA,PROP016272,2025-05-02,41385148.00,Cash,1862331.6600,0.0450,25627935.0000,Cairo
TRANS015964,LEAD104954,AGT039_MA,PROP009422,2025-06-16,2517324.00,Installment,93140.9900,0.0370,2019016.0000,Mansoura
TRANS015965,LEAD104957,AGT036_QE,PROP003375,2025-02-03,6697911.00,Installment,214333.1500,0.0320,5230015.0000,Qena
TRANS015966,LEAD104958,AGT084_SH,PROP021565,2025-06-24,5580665.00,Bank Transfer,262291.2600,0.0470,3866460.0000,Sharm El Sheikh
TRANS015967,LEAD104961,AGT034_QE,PROP002084,2025-02-03,3511878.00,Installment,112380.1000,0.0320,2548613.0000,Qena
TRANS015968,LEAD104964,AGT046_ZA,PROP014102,2025-02-25,3597314.00,Bank Transfer,129503.3000,0.0360,2938102.0000,Zagazig
TRANS015969,LEAD104974,AGT021_AW,PROP012654,2024-08-08,6940373.00,Cash,249853.4300,0.0360,4976817.0000,Aswan
TRANS015970,LEAD104976,AGT033_QE,PROP006712,2025-06-21,6272222.00,Installment,200711.1000,0.0320,4613697.0000,Qena
TRANS015971,LEAD104977,AGT042_TA,PROP002453,2024-11-05,4250439.00,Installment,148765.3700,0.0350,2954980.0000,Tanta
TRANS015972,LEAD104986,AGT039_MA,PROP020811,2025-06-20,2232574.00,Bank Transfer,82605.2400,0.0370,1760916.0000,Mansoura
TRANS015973,LEAD104990,AGT077_HU,PROP006240,2025-04-03,6981674.00,Installment,293230.3100,0.0420,5300054.0000,Hurghada
TRANS015974,LEAD104999,AGT019_LU,PROP019535,2025-01-07,1938498.00,Installment,77539.9200,0.0400,1456368.0000,Luxor
TRANS015975,LEAD105001,AGT027_MN,PROP008073,2025-05-01,6505857.00,Bank Transfer,214693.2800,0.0330,4691273.0000,Al Minya
TRANS015976,LEAD105005,AGT058_PS,PROP020707,2024-11-21,5093229.00,Bank Transfer,219008.8500,0.0430,3776682.0000,Port Said
TRANS015977,LEAD105006,AGT048_ZA,PROP015080,2025-02-11,3290507.00,Installment,118458.2500,0.0360,2652016.0000,Zagazig
TRANS015978,LEAD105019,AGT002_CA,PROP005952,2024-10-28,7205976.00,Bank Transfer,324268.9200,0.0450,5005943.0000,Cairo
TRANS015979,LEAD105026,AGT059_PS,PROP000567,2024-08-19,3869358.00,Cash,166382.3900,0.0430,2819941.0000,Port Said
TRANS015980,LEAD105027,AGT019_LU,PROP009941,2025-01-24,4083524.00,Bank Transfer,163340.9600,0.0400,3179436.0000,Luxor
TRANS015981,LEAD105032,AGT056_IS,PROP003212,2025-06-08,4138865.00,Cash,169693.4600,0.0410,3490567.0000,Ismailia
TRANS015982,LEAD105038,AGT018_LU,PROP012032,2025-03-31,2378799.00,Bank Transfer,95151.9600,0.0400,1738171.0000,Luxor
TRANS015983,LEAD105041,AGT025_MN,PROP002016,2024-10-17,3500455.00,Cash,115515.0200,0.0330,2792106.0000,Al Minya
TRANS015984,LEAD105049,AGT060_PS,PROP022171,2024-06-07,3770447.00,Bank Transfer,162129.2200,0.0430,3033127.0000,Port Said
TRANS015985,LEAD105056,AGT021_AW,PROP012209,2025-01-10,7314435.00,Installment,263319.6600,0.0360,4941503.0000,Aswan
TRANS015986,LEAD105058,AGT055_IS,PROP012154,2024-09-02,3121898.00,Installment,127997.8200,0.0410,2607210.0000,Ismailia
TRANS015987,LEAD105071,AGT052_DA,PROP021715,2025-03-12,4491139.00,Bank Transfer,175154.4200,0.0390,3303423.0000,Damietta
TRANS015988,LEAD105083,AGT042_TA,PROP017906,2025-05-08,5878032.00,Cash,205731.1200,0.0350,4505097.0000,Tanta
TRANS015989,LEAD105094,AGT048_ZA,PROP006897,2024-09-04,3869396.00,Bank Transfer,139298.2600,0.0360,2867324.0000,Zagazig
TRANS015990,LEAD105116,AGT016_AS,PROP018752,2025-06-03,3097740.00,Installment,108420.9000,0.0350,2526469.0000,Asyut
TRANS015991,LEAD105119,AGT063_SU,PROP015493,2024-07-31,1336257.00,Cash,53450.2800,0.0400,1147632.0000,Suez
TRANS015992,LEAD105123,AGT065_NC,PROP002859,2025-04-11,5023593.00,Bank Transfer,241132.4600,0.0480,3912014.0000,New Administrative Capital
TRANS015993,LEAD105128,AGT040_MA,PROP002124,2024-08-13,3381872.00,Cash,125129.2600,0.0370,2480627.0000,Mansoura
TRANS015994,LEAD105139,AGT019_LU,PROP002940,2024-10-06,1130525.00,Installment,45221.0000,0.0400,940707.0000,Luxor
TRANS015995,LEAD105140,AGT076_NO,PROP023220,2025-01-05,22706305.00,Cash,999077.4200,0.0440,15267697.0000,North Coast
TRANS015996,LEAD105141,AGT046_ZA,PROP021739,2025-02-13,12395464.00,Installment,446236.7000,0.0360,9105715.0000,Zagazig
TRANS015997,LEAD105146,AGT020_LU,PROP011349,2024-07-27,4647932.00,Cash,185917.2800,0.0400,3262685.0000,Luxor
TRANS015998,LEAD105158,AGT009_AL,PROP005187,2024-09-05,28662114.00,Cash,1089160.3300,0.0380,19239848.0000,Alexandria
TRANS015999,LEAD105159,AGT082_SH,PROP007474,2024-10-05,7511360.00,Installment,353033.9200,0.0470,6185940.0000,Sharm El Sheikh
TRANS016000,LEAD105160,AGT032_SO,PROP010170,2025-02-06,1080459.00,Bank Transfer,36735.6100,0.0340,824364.0000,Sohag
TRANS016001,LEAD105164,AGT058_PS,PROP018631,2025-04-22,4872958.00,Installment,209537.1900,0.0430,3645040.0000,Port Said
TRANS016002,LEAD105165,AGT035_QE,PROP023524,2024-09-13,6156307.00,Cash,197001.8200,0.0320,4299794.0000,Qena
TRANS016003,LEAD105167,AGT064_SU,PROP001936,2024-12-23,3640158.00,Installment,145606.3200,0.0400,3038200.0000,Suez
TRANS016004,LEAD105172,AGT057_PS,PROP023717,2025-06-30,1921425.00,Cash,82621.2700,0.0430,1464789.0000,Port Said
TRANS016005,LEAD105175,AGT065_NC,PROP022481,2024-08-04,5772995.00,Installment,277103.7600,0.0480,4279503.0000,New Administrative Capital
TRANS016006,LEAD105180,AGT007_GZ,PROP024427,2025-02-28,6672182.00,Cash,280231.6400,0.0420,4938937.0000,Giza
TRANS016007,LEAD105182,AGT044_TA,PROP019179,2024-10-16,973853.00,Cash,34084.8600,0.0350,789589.0000,Tanta
TRANS016008,LEAD105187,AGT009_AL,PROP021497,2025-05-23,11186409.00,Cash,425083.5400,0.0380,7644631.0000,Alexandria
TRANS016009,LEAD105188,AGT074_NO,PROP003413,2025-06-16,7623678.00,Bank Transfer,335441.8300,0.0440,5286713.0000,North Coast
TRANS016010,LEAD105189,AGT066_NC,PROP015200,2025-05-03,4246514.00,Cash,203832.6700,0.0480,3607843.0000,New Administrative Capital
TRANS016011,LEAD105191,AGT049_DA,PROP001847,2025-05-19,21410522.00,Installment,835010.3600,0.0390,14283835.0000,Damietta
TRANS016012,LEAD105207,AGT016_AS,PROP011902,2025-01-04,8680630.00,Installment,303822.0500,0.0350,6516227.0000,Asyut
TRANS016013,LEAD105209,AGT065_NC,PROP022767,2025-03-28,2355268.00,Bank Transfer,113052.8600,0.0480,1671299.0000,New Administrative Capital
TRANS016014,LEAD105212,AGT023_AW,PROP019933,2024-10-16,994591.00,Cash,35805.2800,0.0360,790828.0000,Aswan
TRANS016015,LEAD105214,AGT013_AS,PROP010421,2024-10-30,4849545.00,Bank Transfer,169734.0800,0.0350,3866611.0000,Asyut
TRANS016016,LEAD105215,AGT062_SU,PROP010325,2025-06-30,2866721.00,Bank Transfer,114668.8400,0.0400,2302786.0000,Suez
TRANS016017,LEAD105228,AGT070_SZ,PROP024039,2024-10-26,29731189.00,Installment,1367634.6900,0.0460,18825190.0000,Sheikh Zayed
TRANS016018,LEAD105229,AGT036_QE,PROP018524,2024-09-17,5070043.00,Installment,162241.3800,0.0320,3871953.0000,Qena
TRANS016019,LEAD105249,AGT051_DA,PROP020212,2025-04-09,7887856.00,Cash,307626.3800,0.0390,5622019.0000,Damietta
TRANS016020,LEAD105250,AGT023_AW,PROP016504,2025-02-28,3685607.00,Installment,132681.8500,0.0360,2888787.0000,Aswan
TRANS016021,LEAD105251,AGT021_AW,PROP023356,2025-02-14,5790485.00,Cash,208457.4600,0.0360,4066282.0000,Aswan
TRANS016022,LEAD105257,AGT014_AS,PROP015690,2024-10-03,9986483.00,Bank Transfer,349526.9000,0.0350,7668238.0000,Asyut
TRANS016023,LEAD105261,AGT079_HU,PROP020815,2025-06-09,5594144.00,Bank Transfer,234954.0500,0.0420,4312120.0000,Hurghada
TRANS016024,LEAD105271,AGT063_SU,PROP005995,2024-08-23,3297939.00,Installment,131917.5600,0.0400,2299748.0000,Suez
TRANS016025,LEAD105282,AGT031_SO,PROP007532,2024-09-29,4158261.00,Cash,141380.8700,0.0340,3057989.0000,Sohag
TRANS016026,LEAD105283,AGT009_AL,PROP004158,2025-03-22,6666430.00,Installment,253324.3400,0.0380,4674798.0000,Alexandria
TRANS016027,LEAD105304,AGT070_SZ,PROP014293,2024-11-09,3656743.00,Bank Transfer,168210.1800,0.0460,2633548.0000,Sheikh Zayed
TRANS016028,LEAD105307,AGT061_SU,PROP022779,2024-12-19,2550840.00,Cash,102033.6000,0.0400,2020356.0000,Suez
TRANS016029,LEAD105312,AGT026_MN,PROP015710,2024-11-11,4023998.00,Installment,132791.9300,0.0330,3181549.0000,Al Minya
TRANS016030,LEAD105315,AGT066_NC,PROP007033,2025-01-11,5320030.00,Installment,255361.4400,0.0480,4452419.0000,New Administrative Capital
TRANS016031,LEAD105322,AGT029_SO,PROP016677,2024-09-26,2565744.00,Installment,87235.3000,0.0340,2182610.0000,Sohag
TRANS016032,LEAD105334,AGT020_LU,PROP014202,2025-04-12,1773150.00,Installment,70926.0000,0.0400,1460404.0000,Luxor
TRANS016033,LEAD105336,AGT050_DA,PROP020404,2024-12-29,3578191.00,Bank Transfer,139549.4500,0.0390,3056453.0000,Damietta
TRANS016034,LEAD105337,AGT036_QE,PROP015904,2025-02-08,8681148.00,Installment,277796.7400,0.0320,6275091.0000,Qena
TRANS016035,LEAD105344,AGT035_QE,PROP016817,2024-08-25,6090914.00,Installment,194909.2500,0.0320,4241326.0000,Qena
TRANS016036,LEAD105348,AGT080_HU,PROP019720,2025-05-03,1325969.00,Bank Transfer,55690.7000,0.0420,965125.0000,Hurghada
TRANS016037,LEAD105353,AGT079_HU,PROP016395,2025-06-24,7778571.00,Bank Transfer,326699.9800,0.0420,5882037.0000,Hurghada
TRANS016038,LEAD105374,AGT020_LU,PROP009787,2025-04-10,7920449.00,Cash,316817.9600,0.0400,6068600.0000,Luxor
TRANS016039,LEAD105377,AGT053_IS,PROP019168,2025-06-10,2824758.00,Bank Transfer,115815.0800,0.0410,2053698.0000,Ismailia
TRANS016040,LEAD105379,AGT073_NO,PROP006728,2025-03-16,4801267.00,Installment,211255.7500,0.0440,3543110.0000,North Coast
TRANS016041,LEAD105406,AGT008_GZ,PROP001854,2025-06-30,12457770.00,Cash,523226.3400,0.0420,9520455.0000,Giza
TRANS016042,LEAD105410,AGT038_MA,PROP009543,2025-01-02,3699684.00,Bank Transfer,136888.3100,0.0370,2888727.0000,Mansoura
TRANS016043,LEAD105417,AGT043_TA,PROP005792,2024-08-07,2041379.00,Bank Transfer,71448.2700,0.0350,1460028.0000,Tanta
TRANS016044,LEAD105421,AGT043_TA,PROP022096,2025-04-15,5516864.00,Bank Transfer,193090.2400,0.0350,4118369.0000,Tanta
TRANS016045,LEAD105424,AGT008_GZ,PROP003134,2024-09-26,19178820.00,Installment,805510.4400,0.0420,13216832.0000,Giza
TRANS016046,LEAD105426,AGT061_SU,PROP002711,2025-01-26,3688055.00,Cash,147522.2000,0.0400,2860893.0000,Suez
TRANS016047,LEAD105432,AGT041_TA,PROP024217,2025-02-22,2734746.00,Installment,95716.1100,0.0350,2123331.0000,Tanta
TRANS016048,LEAD105442,AGT037_MA,PROP014605,2024-09-26,2134871.00,Installment,78990.2300,0.0370,1560315.0000,Mansoura
TRANS016049,LEAD105449,AGT012_AL,PROP004174,2025-03-08,13813138.00,Bank Transfer,524899.2400,0.0380,9464064.0000,Alexandria
TRANS016050,LEAD105450,AGT040_MA,PROP000464,2024-12-14,1408840.00,Cash,52127.0800,0.0370,1117954.0000,Mansoura
TRANS016051,LEAD105454,AGT058_PS,PROP001325,2025-06-21,5901268.00,Cash,253754.5200,0.0430,4150110.0000,Port Said
TRANS016052,LEAD105460,AGT010_AL,PROP008980,2025-06-28,4056678.00,Cash,154153.7600,0.0380,2994674.0000,Alexandria
TRANS016053,LEAD105462,AGT018_LU,PROP007741,2025-06-27,3164533.00,Bank Transfer,126581.3200,0.0400,2432786.0000,Luxor
TRANS016054,LEAD105475,AGT052_DA,PROP009501,2025-05-13,3927568.00,Installment,153175.1500,0.0390,3144858.0000,Damietta
TRANS016055,LEAD105484,AGT035_QE,PROP023653,2024-08-04,2707345.00,Bank Transfer,86635.0400,0.0320,2222137.0000,Qena
TRANS016056,LEAD105488,AGT042_TA,PROP007764,2025-04-15,3340204.00,Bank Transfer,116907.1400,0.0350,2499297.0000,Tanta
TRANS016057,LEAD105489,AGT027_MN,PROP005049,2024-10-22,8235584.00,Bank Transfer,271774.2700,0.0330,6410365.0000,Al Minya
TRANS016058,LEAD105496,AGT012_AL,PROP020561,2025-03-27,4833612.00,Installment,183677.2600,0.0380,3411458.0000,Alexandria
TRANS016059,LEAD105519,AGT016_AS,PROP021547,2024-09-22,4578911.00,Bank Transfer,160261.8800,0.0350,3362695.0000,Asyut
TRANS016060,LEAD105522,AGT076_NO,PROP007773,2024-12-31,7071037.00,Bank Transfer,311125.6300,0.0440,5390034.0000,North Coast
TRANS016061,LEAD105539,AGT083_SH,PROP021241,2025-05-04,4211513.00,Bank Transfer,197941.1100,0.0470,3189735.0000,Sharm El Sheikh
TRANS016062,LEAD105564,AGT079_HU,PROP006144,2025-06-23,5504745.00,Bank Transfer,231199.2900,0.0420,3953810.0000,Hurghada
TRANS016063,LEAD105573,AGT045_ZA,PROP005596,2025-06-27,3324253.00,Bank Transfer,119673.1100,0.0360,2798453.0000,Zagazig
TRANS016064,LEAD105574,AGT065_NC,PROP000827,2024-08-04,3351818.00,Installment,160887.2600,0.0480,2347414.0000,New Administrative Capital
TRANS016065,LEAD105575,AGT031_SO,PROP014648,2025-06-14,3892726.00,Bank Transfer,132352.6800,0.0340,3010036.0000,Sohag
TRANS016066,LEAD105586,AGT046_ZA,PROP011390,2025-03-30,5963810.00,Bank Transfer,214697.1600,0.0360,4478107.0000,Zagazig
TRANS016067,LEAD105592,AGT033_QE,PROP022522,2024-12-20,1425249.00,Installment,45607.9700,0.0320,1177224.0000,Qena
TRANS016068,LEAD105596,AGT017_LU,PROP013357,2025-01-09,1193798.00,Bank Transfer,47751.9200,0.0400,1006549.0000,Luxor
TRANS016069,LEAD105598,AGT027_MN,PROP020727,2025-04-05,1742903.00,Cash,57515.8000,0.0330,1306565.0000,Al Minya
TRANS016070,LEAD105606,AGT060_PS,PROP002778,2025-01-30,4984270.00,Cash,214323.6100,0.0430,3721968.0000,Port Said
TRANS016071,LEAD105610,AGT060_PS,PROP010916,2024-08-07,4729936.00,Bank Transfer,203387.2500,0.0430,3765900.0000,Port Said
TRANS016072,LEAD105611,AGT036_QE,PROP022920,2024-09-21,1103009.00,Installment,35296.2900,0.0320,877773.0000,Qena
TRANS016073,LEAD105618,AGT042_TA,PROP021894,2024-11-21,3217504.00,Installment,112612.6400,0.0350,2622935.0000,Tanta
TRANS016074,LEAD105621,AGT075_NO,PROP000357,2024-12-20,4017326.00,Installment,176762.3400,0.0440,3105586.0000,North Coast
TRANS016075,LEAD105624,AGT024_AW,PROP019457,2025-03-24,6028649.00,Cash,217031.3600,0.0360,4881852.0000,Aswan
TRANS016076,LEAD105630,AGT028_MN,PROP009852,2025-04-15,2361832.00,Bank Transfer,77940.4600,0.0330,1795412.0000,Al Minya
TRANS016077,LEAD105632,AGT008_GZ,PROP013315,2025-02-21,14696381.00,Cash,617248.0000,0.0420,9381103.0000,Giza
TRANS016078,LEAD105634,AGT032_SO,PROP013882,2025-01-06,5333708.00,Installment,181346.0700,0.0340,4131833.0000,Sohag
TRANS016079,LEAD105638,AGT039_MA,PROP017122,2024-12-16,5218840.00,Cash,193097.0800,0.0370,3755656.0000,Mansoura
TRANS016080,LEAD105649,AGT057_PS,PROP021896,2024-07-17,14618313.00,Bank Transfer,628587.4600,0.0430,11557327.0000,Port Said
TRANS016081,LEAD105650,AGT031_SO,PROP013132,2024-08-11,2762584.00,Bank Transfer,93927.8600,0.0340,2109572.0000,Sohag
TRANS016082,LEAD105653,AGT059_PS,PROP018768,2024-08-13,2670248.00,Cash,114820.6600,0.0430,2060896.0000,Port Said
TRANS016083,LEAD105654,AGT066_NC,PROP022898,2024-08-24,2065141.00,Cash,99126.7700,0.0480,1535090.0000,New Administrative Capital
TRANS016084,LEAD105662,AGT042_TA,PROP023568,2025-01-20,3509369.00,Bank Transfer,122827.9200,0.0350,2626836.0000,Tanta
TRANS016085,LEAD105666,AGT059_PS,PROP004063,2024-06-09,1812630.00,Cash,77943.0900,0.0430,1453888.0000,Port Said
TRANS016086,LEAD105668,AGT056_IS,PROP009653,2025-05-21,3938256.00,Installment,161468.5000,0.0410,3384952.0000,Ismailia
TRANS016087,LEAD105671,AGT029_SO,PROP019851,2025-05-11,5798215.00,Cash,197139.3100,0.0340,4671617.0000,Sohag
TRANS016088,LEAD105676,AGT071_SZ,PROP001918,2025-06-23,15903124.00,Cash,731543.7000,0.0460,11406567.0000,Sheikh Zayed
TRANS016089,LEAD105680,AGT044_TA,PROP019368,2025-01-31,5294820.00,Cash,185318.7000,0.0350,4047712.0000,Tanta
TRANS016090,LEAD105685,AGT042_TA,PROP010642,2024-10-06,4910440.00,Cash,171865.4000,0.0350,3869532.0000,Tanta
TRANS016091,LEAD105694,AGT064_SU,PROP023973,2025-02-13,6165206.00,Installment,246608.2400,0.0400,4912624.0000,Suez
TRANS016092,LEAD105696,AGT008_GZ,PROP009586,2024-11-12,6513044.00,Bank Transfer,273547.8500,0.0420,4450864.0000,Giza
TRANS016093,LEAD105703,AGT065_NC,PROP016711,2025-06-30,5827270.00,Bank Transfer,279708.9600,0.0480,4726509.0000,New Administrative Capital
TRANS016094,LEAD105704,AGT010_AL,PROP023768,2024-12-14,5905802.00,Bank Transfer,224420.4800,0.0380,4832874.0000,Alexandria
